freq,unit,rskpovth,age,sex,geo,time,value
Annual,Percentage,Total,From 15 to 24 years,Males,Kosovo*,2014,
Annual,Percentage,Total,From 15 to 24 years,Males,Kosovo*,2015,
Annual,Percentage,Total,From 15 to 24 years,Males,Kosovo*,2016,
Annual,Percentage,Total,From 15 to 24 years,Males,Kosovo*,2017,
Annual,Percentage,Total,From 15 to 24 years,Males,Kosovo*,2018,11.7
Annual,Percentage,Total,From 15 to 24 years,Males,Kosovo*,2019,
Annual,Percentage,Total,From 15 to 24 years,Males,Kosovo*,2020,
Annual,Percentage,Total,From 15 to 24 years,Males,Kosovo*,2021,
Annual,Percentage,Total,From 15 to 24 years,Males,Kosovo*,2022,
Annual,Percentage,Total,From 15 to 24 years,Males,Kosovo*,2023,
Annual,Percentage,Total,From 15 to 24 years,Males,Kosovo*,2024,
Annual,Percentage,Total,From 15 to 24 years,Males,Kosovo*,2025,
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2003,
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2004,
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2005,
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2006,
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2007,12.0
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2008,12.0
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2009,12.1
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,13.2
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,13.3
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,12.9
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,12.9
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,14.5
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,13.8
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,13.6
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,12.2
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,12.4
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,11.2
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2021,
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2022,
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2023,
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2024,
Annual,Percentage,Total,From 15 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2003,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2004,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2005,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2006,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2007,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2008,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2009,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2010,12.0
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2011,12.1
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2012,13.6
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2013,13.5
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2014,14.0
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2015,12.9
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2016,12.7
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2017,12.2
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2018,11.6
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2019,10.3
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2020,9.9
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2021,10.4
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2022,9.9
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2023,9.9
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2024,9.8
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (from 2020),2025,9.3
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2003,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2004,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2005,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2006,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2007,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2008,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2009,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2010,13.2
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2011,13.3
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2012,12.9
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2013,12.9
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2014,14.5
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2015,13.8
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2016,13.6
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2017,12.2
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2018,12.4
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2019,11.2
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2020,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2021,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2022,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2023,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2024,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 28 countries (2013-2020),2025,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2003,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2004,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2005,13.3
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2006,13.3
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2007,12.0
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2008,12.0
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2009,12.1
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2010,13.2
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2011,13.3
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2012,12.9
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2013,13.0
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2014,14.6
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2015,13.9
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2016,13.6
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2017,12.3
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2018,12.5
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2019,11.3
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2020,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2021,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2022,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2023,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2024,
Annual,Percentage,Total,From 15 to 24 years,Females,European Union - 27 countries (2007-2013),2025,
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2003,
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2004,
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2005,10.1
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2006,11.4
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2007,10.2
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2008,10.2
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2009,10.2
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2010,11.9
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2011,12.1
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2012,13.5
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2013,13.1
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2014,14.0
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2015,12.7
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,12.4
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,12.4
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,11.6
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,10.4
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,10.2
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024,
Annual,Percentage,Total,From 15 to 24 years,Females,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2003,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2004,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2005,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2006,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2007,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2008,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2009,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2010,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2011,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2012,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2013,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2014,13.8
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2015,12.7
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2016,12.5
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2017,12.3
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2018,11.5
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2019,10.4
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2020,10.1
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2021,11.0
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2022,10.0
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2023,9.7
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2024,9.9
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 21 countries (from 2026),2025,9.4
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 20 countries (2023-2025),2003,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 20 countries (2023-2025),2004,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 20 countries (2023-2025),2005,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 20 countries (2023-2025),2006,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 20 countries (2023-2025),2007,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 20 countries (2023-2025),2008,
Annual,Percentage,Total,From 15 to 24 years,Females,Euro area – 20 countries (2023-2025),2009,
